default,
ぎゅうぎゅう❤\nわたしに白いの出させてもらうためにたくさん我慢したんだね❤\nえらいねーいいこだねー❤,Squeeze squeeze~❤ You held back all this time just so I'd be the one to milk every last drop of that white stuff out of you; huh~❤ What a good boy~ Such a well-behaved boy~❤
それに自分から負けに来てくれるなんてとってもお利口さん\nわたしの思い通りに動いてくれるなんてもうお兄さんはわたしの味方同然だね❤,And coming to lose to me on your own like that... What a smart little thing you are~ Moving exactly as I want you to... Mister; you're practically on my side already~❤
そんなえらい子にはご褒美をあげないと❤\n味方にしかしてあげないわたしの特別な応援\nお兄さんのためだけにしてあげるよ❤いくよー♪,A good boy like you needs to be rewarded~❤ My special cheer that I only give to allies... I'll do it just for you; mister~❤ Here we go~♪
がんばれー❤がんばれー❤おちんちんもっと硬くなれー❤\n足で踏まれてもへっちゃらの丈夫なおちんちんになーれっ❤\nふれっ❤ふれっ❤ふれ～～～～❤,Do your best!❤ Do your best!❤ I wanna feel that cock get even harder~❤ Hard enough that you won't even flinch when I grind my feet all over it~❤ Ready~❤ Set~❤ Heeeere we go~~~❤
はーい完成❤あはは❤おちんちんの守備力上がっちゃった❤\nガチガチになって生半可な攻撃が通らない光属性おちんちんになれたねー❤,Aaand done~❤ Ahaha!❤ Your cock's defense has been increased. With how rock hard you are now; your new light-attribute dick will be able to shrug off any half-hearted attack~❤
じゃあわたしもがんばらないと❤体重をかけて思いっきり・・・\nふみっ！ふみっ！どうかな、本気で踏んでるのに痛くなくてむしろきもちいいが勝っちゃってるよね❤,Well then; I've gotta do my best too~❤ Putting all my weight into it... Stomp! Stomp! How's that feel; I wonder~ Even though I'm stomping down on you so hard; it feels good instead of painful; right?❤
あ、ああ❤それ、イっちゃうっ❤,Ah; ahh~❤ I'm gonna; I'm gonna cum~❤
じゃあこのまま最後までしてあげる❤\n試合に負けてマスターにも冷たい目で見られちゃうとおもうけどそんなこと関係ないよね❤,Then I'll take you all the way~❤ You'll end up losing the match and getting the cold shoulder from your Master... But that doesn't matter anymore; does it~❤
ぐりっ❤ぐりっ❤ほんとならおちんちんつぶれちゃうくらいの強さのはずなのに硬すぎてちょうどいい力加減になってるよね❤わたしの応援を聞いておちんちんさんもやる気になってるんだ❤,Twist~❤ Griiind~❤ Normally this would be enough force to crush your cock; but now it's so rock-hard that the pressure ends up being juuust right~❤ Hearing my cheer really got your dick all fired up!❤
おちんちんえらいえらーい❤がんばって耐えててすごいぞー❤\nんー？応援してくれるの嬉しいって？わたしの応援なんだから当然だよ❤\n応援は男の人をきもちよくする効果があるんだから❤,Good cock; good cock~❤ You're doing great enduring this~❤ Hmm? You're happy I'm cheering for you? Well; of course you are! It's MY cheer after all~❤ My cheering has the power to make any man feel amazing; you know!❤
声を聴くたびに股間がぎゅんぎゅんってなっちゃうね❤\n防御力があがるたびにおちんちんの硬さも増してなんだかすごく興奮しちゃう❤,Every time you hear my voice your crotch throbs wildly~❤ And each time your defense goes up; your cock keeps getting harder and harder; too... It's getting me so worked up!❤
でも強くなったはずのおちんちんさん、すっごく苦しそう。\n防御力があがったせいで刺激が弱く感じちゃうんだね❤早くイキたいよーってさっきから先端がピクピクしてる❤,But your cock... Even though it should be stronger... It looks like it's really suffering right now. Because your defense went up; all that stimulation ends up feeling too weak; doesn't it~❤ Your tip's been desperately twitching and quivering this whole time; practically crying out "I wanna cum already~!"❤
弱い刺激だけじゃイキづらいよね。だから今度は精子さんの応援してあげる❤そしたらお兄さんすぐにイっちゃうと思うけど別にいいよね、もうがまんできないみたいだし❤それじゃあ・・・いくよ・・・,Weak stimulation alone won't make you cum easily; right? So this time; I'll cheer for your sperm on for you~❤ You'll probably end up cumming right away when I do; but that's totally fine; right? You can't hold back anymore anyway~❤ So then... here I go...
ふれーふれー精子さん！がんばっておちんちんから昇ってきてぇ❤\nびゅびゅっと勢いよく飛び出てわたしの靴を孕ませちゃえー❤\nがんばれがんばれ、わーーー❤❤❤,Go-go sperm; climb up high! Work your way up from that guy's cock with pride!❤ Shoot out strong; make a splash! Cover my shoes in your sticky white stash!❤ You can do it; yes you can! Go-go-goooo!❤❤❤
あっあっあああああああああ❤❤❤\nイクぅぅぅぅぅぅぅ！！！,Ahh; ahh; ahhhhhhhhhh~❤❤❤ I'm cumming~!!!
ふれっふれっ♪お射精がんばれっ♪がんばれっ♪いけいけイけ～～～♪,Go; go♪ Do your best cumming♪ Do your best♪ Go; go; cum~~♪
あへぇ・・・❤,Ahehh...❤
あなたには失望したわ。,I'm disappointed in you.
私に勝つヒントを授けるためにカードまで貸して、さらにはリベンジの機会も設けたというのに・・・なんなのかしらこの体たらくは。,I lent you cards and even handed you the hints you needed to beat me; and on top of all that; I went out of my way to set up a rematch for you... And yet... What is this pathetic display?
もう二度と私に関わらないでちょうだい。そして一生そのまま弱い自分を肯定して生きていくことね。,Never involve yourself with me again. Spend the rest of your life just as you are; content with accepting that weakness of yours.
この日以降、闘技場で僕の勇姿を見る者はいなくなってしまった。,From this day forward; no one would see my heroic figure in the arena anymore.
前までの自分なら負けたら強くなろうと精一杯努力したはずだ。,If it were the old me; I would have tried my hardest to get stronger after losing.
だけど心の中で先導者ちゃんが弱い僕を甘やかして応援して肯定していく。甘い言葉をささやかれると大切なことも忘れて自堕落なことしか考えられなくなるようになってしまうのだった。,But in my heart; my sweet Vanguard was spoiling me; cheering me on and affirming my weakness. I could hear her sweet words being whispered in my ear; and I forgot important things until I could only sink deeper and deeper into depravity.
お兄さんまだがんばるの？\nわたしが応援してあげてもお兄さん負けちゃったよね？\n特訓とか色々したけどすぐに負けちゃったよねぇ❤,You're still trying; mister? Even when I cheered you on; you still ended up losing; didn't you? We did all that special training; but you lost right away anyways~❤
もう強くなるのおしまいにしよ？\n辛いのはもうおしまい。弱い自分が嫌なのは分かるけどそういうめんどくさそうなこと考えちゃダメ。,So let's stop trying to get stronger; okay? No more suffering. I know you hate being weak; but you can't go thinking about all that troublesome stuff.
そうだ。お兄さんのこと励ましてあげる❤\n応援するみたいにお兄さんのこと元気にしちゃうんだから❤,That's right. I'll cheer you up; mister~❤ Just like when I cheered you on in battle; I'm going to go ahead and make you feel aaall better~❤
ふれーふれー♪お兄さんはがんばった～♪すごかったよー。\nよくがんばったねー❤もう十分かっこいいよ❤\nだからそんな悲観的にならないで。,Go-fight-win~♪ Mister tried his best~♪ You were amazing! You did so well!❤ You're cool enough already.❤ So don't be so pessimistic.
楽しいコトたくさん考えよーね❤\nわたしにおちんちん踏まれちゃったときのこととか\n応援されておちんちんカチカチにされちゃったこととか❤,Let's think about lots of fun things; okay~❤ Like when your cock ended up getting trampled under my feet... Or when my cheering ended up getting you all stiff and rock hard~❤
そうやってどんどん幸せになっていけばいいんだよ❤\nもうデュエルのこととか妹さんのことは忘れてお兄さんが望むことをこれからしていこうね❤,Just like that; just keep getting happier and happier... That's all you need to do!❤ Forget about dueling and your little sister... From now on; let's just do whatever you want~❤
こうして僕は強さを求めることをやめ、いつしか快感のためだけにデュエルをする人間に成り下がっていった。,I stopped seeking strength altogether. Before long; I had become someone who only dueled for the sake of pleasure.
弱い己を肯定し続けた故に最後には最弱のマスターとして人生の幕を閉じるのであった。,While indulging in my short-comings; the last chapter of my life came to a close; and I ended up becoming one of the weakest cardmasters out there.
妹さんにこんな姿みせれる？見せれないよねぇ❤\nだったらいっそのこと縁を切ってこの街で女の子に搾られる生活を続けようよ❤,Could you even show your little sister what you look like right now? You couldn't; could you~❤ Then why not just cut ties with her altogether and keep living in this city; letting girls milk you dry for the rest of your life!❤
妹さんだってこんなマゾの人と一緒に過ごしたくないと思うよ？\n股間踏まれながらあへあへ喜んで頬赤くしてるお兄さん、とっても惨めで情けなくて・・・,Your sister wouldn't want to spend time with such a masochist either; would she? Cheeks flushed red; panting and drooling like a mindless little mess while your crotch gets trampled under my feet... You just look so completely pathetic and pitiful; mister...
ほんっっとに、きもちわるい❤,Really; truly disgusting.❤
～～～～～っ❤❤❤❤❤,~❤❤❤❤❤
ね❤今のでわかったよね？\nわたしが低い声でののしるだけですごくきもちよかったでしょ❤\nおちんちんもビクビク震えてたし、やっぱりお兄さんは・・・マゾなんだよ❤,See?❤ Now you understand; don't you? Just me berating you in a low voice felt so good; didn't it?❤ Your dick was helplessly twitching and trembling the whole time. Just as I thought; mister; you really are... a masochist!❤
もう特訓なんてやめよっか❤\n今からはお兄さんとわたしがただただえっちなことをするだけ❤\nそれでいいでしょ,Let's stop the special training stuff; okay~?❤ From now on; you and I will just do naughty things together.❤ That's all you really want anyway; right?
もう一回、唾液をたらぁ～って垂らして・・・❤\nんれぇぁぁぁ❤❤糸すごい伸びちゃってる❤,Once more; I'll let my saliva drip down...❤ Mmmleeaah~❤❤ The string of drool is stretching so much.❤
唾液と我慢汁が混ざってめちゃめちゃ滑る❤少しやりづらいなー❤\nなんで男の人って我慢汁だすんだろう？きもちよくなっちゃて負けやすくなるのにね❤ってマゾのお兄さんは負けたいからこれでいいのか❤,My saliva and your precum are mixing; making everything sooo slippery~❤ It's a bit hard to handle like this~❤ Why do men leak precum anyways? It just makes them feel good and lose easily.❤ Oh wait; but since you're a masochist who wants to lose; mister; I guess this works out perfectly then; huh!❤
あと少しでイっちゃいそうだもんね❤\nパイズリで寸止めされたからもう射精まで秒読み❤いいよ・・・,You're so close to cumming now; aren't you~❤ Since you got edged during the titjob; it's practically a countdown until you blow your load.❤ It's okay~
イっちゃおっか❤大切なものぜぇ～んぶ忘れてわたしの足にどぴゅぴゅっ…❤ってしちゃえっ❤,Let's just go ahead and cum; okay~?❤ Forget eeeevery last precious thing and just... let it all gush out in one big; hot; thick mess all over my feet...❤ Go on; do it!❤
ぐりぐり❤ほらほらイっちゃえイっちゃえ❤イっちゃえ～～～っ❤❤❤,Griiind; griiind~❤ Feel every last inch of my sole kneading right into that throbbing cock— go on and cum! Cum!❤ Cuuuuuuum~~~~!❤❤❤
あ、あ、あ❤あ～～～～っ❤❤❤,Ah; ah; ah❤ Ahhh~❤❤❤
翌日…,The next day...
さぁ、あなたの特訓した成果を見せて見なさい。,Now then; show me the results of your special training.
・・・・・・❤,......❤
光の先導者を召喚！そのまま攻撃っ！,I summon Radiant Vanguard! Attack directly!
昨日ぶりだね、お兄さん❤\nあの後もわたしに射精させてぇ❤ってずっとおねだりしてたのカードの中から見てたよ❤その後眠いからすぐに寝たんだけどね❤,Hey there; mister!❤ I was watching from inside the card as you kept begging me to let you cum yesterday.❤ I got sleepy right after that though; so I fell right asleep~❤
そんなにお射精したかったんだね・・・じゃあ昨日我慢してた分を今ここで吐き出しちゃおっか❤,You wanted to ejaculate that badly... Well then; let's release everything you were holding back right here and now~❤
ほらっ❤びゅっびゅっびゅ～～～❤\nお手手で雑に扱いてイかせてあげる❤\n一瞬で精子だせっ❤このマーゾっ❤,Here we go!❤ Spurt; spurt; spurt~~~❤ I'll roughly stroke you with my hands until you cum.❤ Shoot out every last drop; now!❤ You masochist~!❤
あああっっっ❤❤やばっ❤きもちいいよぉぉぉ❤❤,Ahhhhh!❤❤ This is bad-❤ It feels so good~❤❤
け、決着ー！！勝者は{自分プレイヤー}選手！,Th-The match is over!! The winner is {自分プレイヤー}!
い、いったいなにが起こったのでしょうか！{主人公}選手、あっと言う間にシルヴィア選手のモンスターに一撃で倒されてしまったー！,W-what on earth just happened! {主人公} was instantly defeated by Sylvia's monster in one hit!
・・・これはなんの冗談かしら。,...What kind of joke is this?
たったの一回光の先導者で攻撃しただけよ。\nなのにそれだけで射精するなんて…,I only attacked once with the Radiant Vanguard. And yet you came just from that...
あなたには失望したわ。特訓用にカードも貸してあげたのにこの体たらくだなんて。もう二度と私に関わらないでちょうだい。,I'm disappointed in you. I even lent you cards for training; yet this is the result. Don't you ever come near me again.
・・・・・・❤❤❤,......❤❤❤
光の先導者にマゾ性癖を植え付けられたせいであの日以降、僕はデュエルに勝てなくなった。,Because Radiant Vanguard implanted masochistic tendencies in me; I couldn't win duels after that day.
女性モンスターに滅法弱くなってしまい、召喚されるたびにメロメロになり攻撃できなくる。そんな状態で勝てるはずもなく数日後には街で会うEランクの子にも勝てなくなってしまった。,I became hopelessly weak against female monsters; falling head over heels every time one was summoned; I couldn't even bring myself to attack. There was no way I could win in such a state; and within a few days I couldn't even beat E-rank girls in town anymore.
次第に女の子に責められるのがデュエルの目的になった。貴重なランクポイントと引き換えにあの手この手で精を奪われるのはとても気持ちよかった。,Before long; being dominated by girls became the purpose of dueling. Trading precious rank points while they wrung every last drop out of me... it felt incredible.
こうして僕の冒険は植え付けられたマゾ性癖のせいで幕を閉じたのだった。,Thus my adventure came to an end due to the masochistic tendencies trained into me.
オナニーって、自分でおちんちんさわって射精しちゃうことでしょ？\nなんで男の子ってそんな風に自分から負けちゃうんだろうね。\nいまはバトル中なのになー❤,Masturbation is when you touch your own dick and end up cumming all by yourself; right? Why do boys give up on themselves like that; I wonder? Even though we're in the middle of a battle right now~❤
おちんちんさんがんばれー・・・❤おにいさんもがんばれー・・・❤\n勝負の途中だけど、わたしのためにしこしこしこしこ♪\n手を止めずにびゅびゅっしようねー❤,You can do it; little cock...❤ You can do it too; mister...❤ We're right in the middle of a match; but stroke stroke stroke~♪ Don't you dare stop those hands until you're gushing out every last drop; okay~?❤
おちんちんさんがんばれー・・・❤おにいさんもがんばれー・・・❤\n仲間のこと裏切って、しこしこ、しこしこ❤\n気持ちよくなってわたしたちのためにエナジー出しちゃえー・・・❤,You can do it; little cock...❤ You can do it too; mister...❤ Betray your friends; pump; pump~❤ Just let yourself feel good and squeeze out all that mana~❤
わたしに応援されるとどんどん元気になっちゃうね❤\nおちんちんどんどん固くなって、もっともっと敏感になっちゃうね❤\n自分で触ってるだけで、あへあへになっちゃうよわーいおにいさん❤,Whenever I cheer you on; you get more and more excited; don't you~❤ Your dick keeps getting harder and harder; and ends up growing so; so much more sensitive~❤ Just from touching yourself; you end up a panting; drooling mess... What a weak little mister you are~❤
ほら、がまんなんてしなくていいんだよー❤\nおにいさんはシコシコがんばっててすごい❤とってもかっこいい❤\nだから気持ちよく、びゅってしちゃっていいの❤,Come on~ you don't have to hold back like that!❤ You've been working so hard; pumping and stroking that cock of yours… Amazing!❤ So cool!❤ So it's okay to let yourself feel good and let it all come squirting out~❤
くすくす❤上手なしこしこだったね❤\nわたしの応援で元気になれた？\nバトルに負けちゃったのに、気持ちよさそうな顔ー❤,*Giggle*❤ That was skillful stroking.❤ Did my cheering manage to perk you up? Even though you lost the battle; you look so pleased~❤
あは、びゅるるうって射精しちゃったね❤\nどうどう？わたしのおっぱいも悪くなかったでしょ？,Aha~ there you go; shooting out such a big load.❤ So? How was it? My breasts weren't half bad either; right?
