default,
そう言ってジェミニさんは、胸を両手で寄せ上げ、そのままだぷんと落として見せた。,As she said this; Gemini lifted her breasts with both hands and then let them drop heavily.
重量感のあるおっぱいが上下に動くその動きは、僕に昨日の快感を思い起こさせる。あれをまたしてもらえる、そう考えると、さっきまで真面目な気持ちだったのに、一瞬でペニスが固くなってしまう。,The sight of those weighty breasts bouncing up and down reminded me of yesterday's pleasure. Just thinking about experiencing that again; my penis instantly became hard—even though I'd been completely serious just moments before.
あらら❤おちんちん、あっという間に大きくなっちゃったね❤\nごめんねー、これからバトルなのにまた余計なこと言っちゃったかなー。,Oh my.❤ Your dick got hard so quickly.❤ Sorry~ I probably shouldn't have said that when you've got a battle coming up.
ま、とにかくそういうわけだから、\nお礼してほしくなったらいつでも来てね。\nこれはわたしの家の場所。だいたいそこか、闘技場の方にいるから～。,Well; anyway~ Whenever you want me to thank you properly; just come find me. This is where my house is. I'm usually there or at the arena~
あー、それともいますぐ「お礼」してあげよっか？\nそんなに大きくなってると、\nその辺のＥランクマスターとかにも負けちゃうかもだし。,Or~ Should I thank you right now? With your dick that hard; you might even lose to some E-rank master.
{主人公}くんがしてほしいなら、\nわたしが責任取ってすっきりさせてあげるよ？,If you want me to; I'll take responsibility and relieve you; OK?
うううっ・・・・❤,Uuugh...❤
あうううっ、きもちいいっ❤ジェミニさんっ❤ううっ❤,Ahhh; it feels so good!❤ Gemini!❤ Mmph!❤
僕は結局がまんできず、ジェミニさんにお礼を頼んでしまっていた。,In the end; I couldn't hold back and asked Gemini if she would 'reward' me.
ジェミニさんはにこにこ笑って僕を自分の家まで連れて行き、そこで盗賊退治のお礼としてパイズリをしてくれたのだった。,Gemini smiled sweetly and led me back to her house; where she placed my dick between her massive breasts as a thank you for defeating the bandits.
くすくす❤昨日あれだけで射精させたのに、おちんちん固いねー❤\n{主人公}くん、わたしのおっぱいだいぶ気に入ってくれたみたい❤,*Giggle*❤ Even though you came so much yesterday; your dick is rock hard again.❤ {主人公}; you really seem to love my tits.❤
何回も射精したら、丸一日バトルできなくなると思うし、\n射精は一回だけにしておこっか？\nえ？何回もしてほしい？我慢できない？,If you cum too many times; you won't be able to battle all day; so should we keep it to just once? Eh? You want to go multiple times? You can't hold back?
ふふ、そんな風にかわいい声でおねだりされちゃうと、\nわたしも断れないなー❤\nいいよ、{主人公}くんが満足するまでしてあげる❤,Fufu; when you beg with such a cute voice like that; I can't refuse.❤ Alright; I'll keep going until you're satisfied.❤
村一つ救ってくれたんだもん。これぐらいのお礼軽い軽い❤\nそれに{主人公}くんをあんあん言わせるの、\nけっこう楽しいしね～❤,You saved an entire village after all. This much is nothing as thanks.❤ Besides; making {主人公} moan feels pretty good; too~❤
あっ、おちんちんが膨らんできた❤\nふふ、膨らんでも重たいおっぱい全然押しのけられないね❤,Ah; your dick is swelling up.❤ Fufu; even when it swells; you still can't push away my heavy breasts; can you?❤
ほら逆に、ふくらんだ分むぎゅうって押しつぶしてあげる❤\n中にたまってる精液、\nわたしのおっぱいに押し出されちゃえ❤,In fact; the more it swells; the more I'll squeeze and crush it.❤ All that cum building up inside you will be squeezed out by my tits.❤
あっ、ああっ、しぼりとられるっ❤❤はひぃっ❤❤,Ah; ahhh; you're milking it out of me!❤❤ Hahiiii!❤❤
その後、僕はへろへろになるまでジェミニさんに「お礼」をしてもらった。僕はあまりの気持ちよさに足腰が立たなくなり、パイズリが終わったあともしばらく歩けないほどだった。,After that; Gemini kept thanking me until I was completely spent. It felt so incredible that my legs gave out; and I couldn't walk for quite a while; even after the titfuck ended.
今日のこのお礼で気持ちを切り替えて、明日から頑張ろう、そんなことを考えているとジェミニさんから思いがけない話があった。,I was thinking I'd use today's thanks to reset myself and work hard starting tomorrow; when Gemini told me something unexpected.
なんとジェミニさんはこのお礼は一か月ぐらいは有効だというのだ。「盗賊退治のお礼がたった１回のパイズリなわけないじゃない」とジェミニさんはにこにこしながら言った。,Apparently; Gemini said this thanks would be valid for about a month. "There's no way defeating those bandits would only earn you one titfuck;" Gemini said with a smile.
明日以降も、ジェミニさんにお願いすれば、いつでもパイズリしてもらえる・・・。そんな状況で果たして僕は我慢ができるのだろうか・・・。,From tomorrow onward; if I ask Gemini; I can get a titfuck anytime... Could I really hold back in a situation like this...?
それから数日後,Several days later
くすくす❤はじめは２日に一回ぐらいだったのに、\n最近は毎日おねがいに来るようになっちゃったね❤,*Giggle*❤ At first you'd come every other day; but lately you've been asking me every single day.❤
わたしとしては、魔力ももらえるわけだし別にいいんだけど、\n{主人公}くんはほんとにこれでいいのかな～❤,I don't mind; since I'm getting magical energy from it anyway; but are you really okay with this; {主人公}?❤
毎日修行もせずに、わたしのおっぱいに魔力をびゅっびゅっ❤\n何回もおちんちんから搾り取られちゃう❤,Every day you're here shooting your magical energy into my breasts is another day you're missing training.❤ Only your cock getting milked over and over again.❤
おちんちん、日に日におっぱいに弱くなって、\nすぐ射精するようになっちゃったしね。\nほら、もう出そうになってる❤,Your dick's getting weaker to my breasts day by day; and you've started cumming so quickly lately; too. Look; you're already about to cum.❤
いいよ～❤ぐちゅぐちゅ激しく動かしてあげるから、\nおっぱいにぜーんぶ出そうね❤くすくす❤,Go ahead~❤ I'll move them intensely to make lots of sloppy sounds; so let it all out between my breasts.❤ *Giggle*❤
こうして僕はすっかりジェミニさんのパイズリの虜になってしまった。,And so; I became completely addicted to Gemini's boobjobs...
彼女は優しいので、僕がお願いすれば毎日でもパイズリをしてくれた。僕は朝のうちから我慢ができずにジェミニさんのところに向かってしまい、そこで魔力が空になるまで搾られるのが、まるで日課のようになってしまった。,Because she was nice; she'd give me a titfuck every single day whenever I asked without refusing. Eventually; I was unable to resist; and every morning; I'd head to Gemini's place and get milked until my magical energy was completely drained—it became like a daily routine.
このままではいけないと我慢しようとした日もあったが、あの重たいおっぱいの感触を味わえないと思うと、他に何も手につかず、ムラムラして何も考えられなくなってしまった。,There were days when I tried to hold back; thinking this couldn't continue; but when I thought about not being able to experience the sensation of those heavy breasts; I couldn't focus on anything else and became so aroused that I couldn't think straight.
自分で触って発散しようとしても、ジェミニさんのパイズリの気持ちよさを知ってしまった今では、自慰では射精することができない。ただ余計に性欲を高めて事態を悪化させてしまうだけだった。,I tried relieving myself; but now that I knew the pleasure of Gemini's titfucks; I couldn't ejaculate from masturbation alone. It only heightened my sexual desire and made things worse.
そんな日々を繰り返し、「お礼」をくれる期限の一か月が経ったころ、ジェミニさんから「どうしてもわたしから離れられないのなら、わたしと一緒に西の村に来ないか」と提案があった。,After repeating such days; when the one-month period for her "thanks" had passed; Gemini had a proposal: "If you can't bring yourself to be away from me; why don't you come with me to the western village?"
「西の村で守護者の補佐として働いてくれるなら、数日に１回ぐらいならパイズリもしてあげる」と彼女は言う。僕はその提案を聞いて、二つ返事で彼女についていくことを決めた。それぐらい僕の心は彼女に夢中だった。,She said; "If you work as the guardian's assistant in the western village; I'll give you a titfuck once every few days." Hearing that proposal; I immediately decided to follow her. That's how captivated my heart was by her.
こんなに夢中になるなんて、悪いことしちゃったかなーと彼女は申し訳なさそうにしているが、僕はジェミニさんと一緒にいられるだけで十分幸せだった。そのことをジェミニさんに伝えると、彼女は少し照れた様子をしたが、案外まんざらでもないようだった。,She seemed apologetic; wondering if she'd done something wrong by making me so obsessed; but I was perfectly happy just being able to stay with Gemini. When I told her that; she looked a bit embarrassed; but she didn't seem entirely displeased.
その後、僕はジェミニさんの下で西域の守護者補佐の仕事をし、それなりに活躍していくことになる。だがそれはまた別の物語である。,After that; I worked as the western region's guardian assistant under Gemini and achieved some success. But that's another story.
あ～、{主人公}くん、来てくれたんだ～❤\nわたしがお礼してあげるって言ったの覚えてる？\nいま時間があれば、ちょうど暇だし、してあげるよ～❤,Ah~;{主人公}. You came to see me.❤ Did you remember how I promised to give you a reward? I'm free right now; so I can give it to you if you have the time.❤
わたし次の試合に出るから、控え室が今使えるの。\nそこのベッドでやってあげよっか。\nほら、こっちこっち❤,I've got an empty waiting room ready since I've got a match coming up. We can use the bed there. Come; it's this way.❤
ジェミニさんについて行った,Go with Gemini
誘いを断った,Refuse the invitation
え～、いいの？\nタダで気持ちいいことしてもらえるのに断るなんて、\nルーキーくんは無欲なんだね～。,Eh? Are you sure? You're refusing a chance to feel good for free... You really are selfless aren't you; Rookie?
射精して魔力を出しちゃったら、今日は試合ができなくなるし、\nそれを気にしてるのかな？,Or are you worried that losing magical power to cumming will make you unable to fight in duels today?
一日ぐらい休んで気持ちいいことしたって\n罰は当たらないと思うけどな～。ルーキーくんは真面目だね。\nだから強いのかもしれないけど。,No one would blame you if you took a day off to enjoy yourself; you know. Mr. Rookie; you're being too diligent... But I guess that might be the reason why you've become so strong.
まあいいや。もししてほしくなったら、\nわたしに声をかけてね。このおっぱいでたくさん\n気持ちいい「お礼」をしてあげるから。うふふ❤,Well; fine. But if you change your mind; just say the word; and I'll give you a "reward" with my boobs. Ufufu~❤
ん～、{主人公}くん、どうしたの？\nあ、やっぱり今日「お礼」してほしくなっちゃった？,Hmmm? {主人公}; what's up? Ah! Do you feel like accepting my "reward" now?
ちょっとエッチな目でわたしのおっぱい見てるもんね～。\nここで挟んでほしいんでしょ？\nそれならほら、わたしと一緒に控え室に行こ？,Oh; I didn't miss how you just took a glance at my boobs. You want me to squeeze your dick between them; don't you? I've got a room over there if you want to do it.
くすくす❤そんなに何回も迷うぐらいなら、\nほら、わたしと気持ちいいことしよう？,Ehehe.❤ Isn't it time you let me make you feel good? There's no need to keep hesitating about it so much.
いったんわたしから離れても、遠くからチラチラおっぱい見てたよね。\n隠してるつもりだったかもだけど、バレバレだったよ❤,Even when you refused my last offer; you still kept taking glances at my boobs from afar; right? You might have thought you were stealthy about it; but I instantly noticed.❤
くす❤いまもちらっと見てる❤\n試合ではあんなに強かったのに、かわいいね～❤,Ehehe.❤ You couldn't help taking a glance at them again just now.❤ You were really strong during our match; but it's cute when you're acting like an innocent little boy like this.❤
お姉さんが手を引いて連れて行ってあげるね❤\n控え室でたくさん気持ちいい「お礼」をしてあげる～❤,Do you want to hold hands with me; too? Take my hand and I'll take you to an empty waiting room where I'll give you your "reward" and make you feel good.❤
そこのベッドに横になって？\nそう、そうやってだらーんってしてていいからね。\nそれじゃズボンを脱がしてっと。,Now; you'll sit on the bed; won't you? Yes; just lie down and relax. I'll take your pants off for you.
くす、まだ何もしてないのに、すごくビンビンになってる❤\nわたしに「お礼」をしてもらえるの待ちわびてたんだね～❤\nかわいいおちんちんくんを、えい、おっぱいの間にご招待❤,Ehehe. We haven't done anything yet; but you're already hard down here.❤ You must have been looking forward to your "reward" quite a bit.❤ I'll take your cute lil' dick and... Stick it between my boobs.❤
あうぅう・・・❤やわらかい・・・❤❤,Auuuh...❤ They feel so soft...❤
(うう、僕は何をやっているのだろうか。\n闘技場で試合を申し込むはずだったのに、\n女の人にパイズリなんてされて・・・❤),(Gah... What on earth am I doing? I meant to register for a match; but now I'm getting a boobjob from this girl...)
(こんなことしていないで、\n少しでも強くならないといけないのに・・・❤\nはひぃ、きもちいい・・・❤),(I shouldn't be doing this. I have to resist...❤ But... Aah... It feels so good...❤)
ん～？まだ何か余計なこと考えてる顔だね。\nわたしのおっぱいに挟まれてる間は、\nそういうことは考えなくていいんだよ❤,Hmm? Your face tells me you're thinking about something unnecessary. There's no need to do that while your dick is between my boobs; you know?❤
おっぱいでむぎゅむぎゅして、\n余計な考えを全部押し出してあげる❤\n魔力と一緒に体の中からぜんぶ出しちゃおうね～❤,Let me squeeze my boobs and push out all your unnecessary thoughts for you.❤ Let them spill out from your body along with your magical power.❤
はひぃっ❤あっ、ああっ❤\nすごい、圧迫されてっ❤,Aaah.❤ Ah... Aaah.❤ Amazing... You're squeezing so tightly...❤
わたしの重たいおっぱいに潰してもらえるの、気持ちいいでしょ～❤\n柔らかくて隙間ができないから、\nおちんちんにぴったり密着してくるんだよ❤,It feels amazing to get crushed between my soft and heavy boobs; right? They're perfectly enveloping your dick without a single gap.❤
その状態でぎゅっ、ぎゅって何回も中身を搾りだすみたいに\n押しつぶしてあげるの❤\n魔力のバリアなしでわたしのパイズリを耐えられるかな～❤,And while I've got your dick trapped like that; I'll keep pushing my boobs on it to squeeze out its contents.❤ I wonder if you can endure my boobjob without the magic barrier protecting you.❤
あは、腰がひくひく震え出した❤\n気持ちいいのを逃がそうと必死だね～❤\nでも一番気持ちいい状態で射精してほしいから～・・・,Ahah! Your hips started trembling.❤ You're trying to pull them back to escape the pleasure.❤ However; I want to make you have the most amazing orgasm; so...
体重を上からかけて、腰が動かないようにしてあげる❤\nほらほらぁ、おっぱいにぎゅーって押しつぶされて、\n頭のなか気持ちよさで真っ白になっちゃえ～❤,I'll nail down my boobs on your waist and use my whole body weight to prevent your escape.❤ Now; feel my boobs press down on you; and let the pleasure blank out your mind.❤
あひぃっ❤だめ、これだめっ❤❤\nあああ、ぎゅってされてっ、きもちいいっ❤❤,Aaaah!❤ No...❤ I can't...❤ When you do that... It feels too good...❤
はへぇ、たえられないっ、もう、でちゃうっ❤❤\nああっ❤❤,Aaaah.❤ I can't endure this...❤ I'm going to cum...❤ Aaaah.❤
いいよ～❤出して出して～❤\nわたしの「お礼」でたくさん気持ちよくなって、\nとびきり最高な射精、しちゃっていいんだよ～❤,It's okay.❤ Just cum and blow your load.❤ This is a "reward" from me to you; so please enjoy it and have the most amazing orgasm.❤
わたしの谷間の、一番奥まで届くかな～❤\nほら、ぎゅっ、ぎゅっ、ぎゅ～❤❤\n白いのどぴゅって出しちゃえ～❤,I wonder if your load will reach the deepest parts of my boobs~❤ C'mon; I'll squeeze your dick even tighter; so shoot out your white juices.❤
あはぁ、すごくたくさん出たね～❤\nわたしのパイズリ気持ちよかった？,Ahaah~. You blew such a massive load.❤ Did my boobjob feel good?
バトルじゃないときにカードマスターにエッチなことしてもらえるの、\n腰が抜けちゃうぐらいすごいでしょ❤\nバリアなしのパイズリとかされると、癖になっちゃう人も多いんだって。,Having a cardmaster do naughty things to you outside of a duel feels so good that it makes your legs get weak; right?❤ I've heard that a lot of people have actually gotten addicted to boobjobs and such when this kind of stuff was done to them without the magic barrier protecting them.
って、あれ、ほんとに腰が抜けちゃったの？\nあはは、気持ちよすぎて立てないんだ❤\nかわいい～❤,Eh? Wait; did your legs actually give out? Ahaha. So it felt so good that you can't get up.❤ That's so cute.❤
わたしこれから試合だし、しばらく時間があるから\n体が落ち着くまでそこのベッドで寝てていいよ。\nそれじゃ、本当に西の盗賊団を倒してくれてありがとね～❤ばいば～い❤,My match starts soon; but this room will still be free for a while; so you can take your time to rest. I'm really thankful that you took out the Western Bandits.❤ Bye bye.❤
ジェミニさんはそういうと手を振って部屋を後にした。,After saying that; Gemini waved her hand at me and left the room.
僕は彼女にしてもらったパイズリの快感がなかなか抜けず、10分ほどベッドのうえでヘロヘロになっていた。,The sensation of her boobjob wouldn't leave my body; so I continued to lie down on the bed for about 10 minutes while feeling completely powerless.
魔力を吸い取る量を少なめにしてくれていたらしく、そのあと体は回復したが、やわらかいおっぱいの感触は僕の記憶に深く刻み込まれたのだった。,Shortly after that —likely because she hadn't taken much of my mana— I could feel the strength finally return to my body. However; while my body may have recovered; the pleasures of her soft boobs were still deeply engraved in my mind.
